rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
847,99977,서울특별시 강남구 논현동,37.505916903,127.0283153517,16.0,2000.0,200.0,22.5,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.733542319749217,15.0,24.73354231974922,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.4931165177467,65.57980992800977
848,915188,서울특별시 강남구 신사동,37.5209170577991,127.027298403771,4.0,20000.0,220.0,35.0,265091.5,267129.0,233949.25,620.9708754719256,163.52050460302195,12,1,0,2,0,0,0,2,2,28,9.762408009021792,7.848413054844155,17.61082106386595,0.6676618170077501,0.40166930968284825,0.6058022644147995,67.6854573394472,65.55388807005701
849,843569,서울특별시 강남구 논현동,37.5070744286,127.0255289978,-1.0,2500.0,230.0,37.5,589152.0,788268.0,560948.125,572.5010738133298,178.1664036726876,14,0,0,1,1,0,0,5,3,32,9.759665621734587,10.200697696811257,19.960363318545845,0.7481178631272783,0.45320241191384847,0.40996789074073897,76.06920305309171,65.54747885938636
850,754893,서울특별시 강남구 논현동,37.5081862656,127.0328357634,1.0,10000.0,580.0,55.7,319506.5,309264.5,303520.875,152.69614162128155,53.398510651543354,15,0,1,3,0,0,0,1,4,21,9.341692789968652,6.5053110772404175,15.84700386720907,0.7820838264504094,0.44362587376662493,0.4431332186197262,74.50329085098977,65.44630015428461
851,912574,서울특별시 강남구 논현동,37.5101303643,127.0267606199,1.0,2500.0,250.0,13.0,378147.0,391751.0,381067.3125,468.3888258033712,349.1631473530781,3,0,0,0,1,0,0,0,2,23,9.728317659352143,15.0,24.728317659352143,0.7568422569409139,0.37486969780926,0.27781534007250125,81.49148692992068,65.37850105311952
852,925342,서울특별시 강남구 역삼동,37.5043079641228,127.034159551288,-1.0,1000.0,220.0,10.0,122126.25,114311.25,96399.25,348.4435879205256,138.96400344022368,8,1,0,0,0,0,0,0,0,25,9.809332936960246,15.0,24.809332936960246,0.5766861835871003,0.38232480861477924,0.5899672494993925,68.06079670599277,65.34157517917671
853,922774,서울특별시 강남구 논현동,37.5171115819,127.0256862537,5.0,10000.0,850.0,53.8,265091.5,267129.0,233949.25,481.8450164960557,162.808305621398,5,1,0,2,0,0,0,1,1,13,9.012539184952978,12.401197529781665,21.413736714734643,0.6178884545089393,0.38540655363920906,0.5969033428870062,67.75537080290509,65.33585984864375
854,903983,서울특별시 강남구 논현동,37.5073982500063,127.027917796507,1.0,5500.0,260.0,21.0,318800.0,380357.25,434233.75,565.4065297188605,222.6147330756535,2,0,0,0,1,0,0,1,2,21,9.728317659352143,15.0,24.728317659352143,0.7536432955004787,0.3923365076229392,0.28051007978294457,81.25156482188805,65.29139776880997
855,910697,서울특별시 강남구 논현동,37.5127728556,127.023232566,1.0,3000.0,185.0,16.0,30279.75,30063.25,30004.625,223.7843781371162,104.47048950319817,14,1,0,3,0,0,0,2,1,21,9.806687565308255,15.0,24.806687565308255,0.579058897926008,0.4386234422051676,0.5827386607796645,68.23610490975885,65.24743326022113
856,760636,서울특별시 강남구 논현동,37.5076441687,127.0240769731,2.0,10000.0,1000.0,69.0,589152.0,788268.0,560948.125,449.25474685654456,103.73512355789136,10,0,0,1,1,0,0,5,5,29,8.881922675026123,3.6896250167011435,12.571547691727266,0.8317647129348987,0.4950198401055117,0.42488179719797653,74.95390116184467,65.21418472923057
857,682320,서울특별시 강남구 논현동,37.5085288106434,127.032243256485,1.0,2000.0,185.0,8.0,319506.5,309264.5,303520.875,217.53720574292961,112.23425715487299,14,0,1,3,0,0,0,1,3,21,9.806687565308255,6.505036228616541,16.3117237939248,0.782175167583233,0.4278602502284848,0.42390806269626247,74.97486136266727,65.19964483475496
858,923150,서울특별시 강남구 논현동,37.5142227881,127.0335713677,7.0,1500.0,143.0,18.0,378147.0,391751.0,381067.3125,187.16417530630343,152.19650564597447,15,0,0,2,0,0,0,3,3,23,9.837377591153317,15.0,24.837377591153317,0.6073599786384348,0.3400872790779322,0.5297864949010687,70.38937598903593,65.1661580393572
859,912643,서울특별시 강남구 논현동,37.511783497779,127.031280981524,6.0,7000.0,269.0,40.0,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,9.476489028213166,15.0,24.476489028213166,0.6262381831506431,0.3331904894847735,0.505050977417028,71.4443527645114,65.1625762576688
860,912640,서울특별시 강남구 논현동,37.511783497779,127.031280981524,8.0,6500.0,297.0,42.3,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,9.42110762800418,15.0,24.42110762800418,0.6262381831506431,0.3331904894847735,0.505050977417028,71.3889713643024,65.12380927752253
861,553958,서울특별시 강남구 논현동,37.517281142,127.0248854527,5.0,10000.0,1000.0,70.0,265091.5,267129.0,233949.25,415.61758545718624,173.3310387589428,4,1,0,2,0,0,0,1,3,17,8.955067920585162,11.342765778761072,20.297833699346235,0.6233098397101117,0.3890573144998093,0.6056821965336131,67.0460716776046,65.10271607033161
862,896684,서울특별시 강남구 논현동,37.5189700383071,127.030768162083,2.0,3000.0,300.0,42.8,170020.75,157445.0,156660.375,532.3562702566776,147.46475874396472,14,1,0,2,1,0,0,2,2,22,9.624717518046111,15.0,24.62471751804611,0.670460206423228,0.43717991905043485,0.42208222282663044,74.9092329997882,65.09892978465065
863,924085,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,1.0,50000.0,2950.0,184.0,378147.0,391751.0,381067.3125,221.57762646772832,116.41666183287315,8,0,0,0,0,0,0,1,2,15,5.9770114942528725,2.7510862969919927,8.728097791244865,0.8467730691555799,0.42629074008158174,0.4842871634677918,72.23607797791337,65.0938694885731
864,593746,서울특별시 강남구 논현동,37.5089106922,127.0327682189,4.0,5000.0,500.0,35.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,9.47753396029258,15.0,24.477533960292583,0.6567767942593624,0.3727554000541049,0.4482760324851303,73.73579352974477,65.06333644537524
865,562548,서울특별시 강남구 논현동,37.5160917138,127.0386668547,1.0,15000.0,750.0,28.0,316236.0,342827.25,274934.6875,263.76888630866165,148.48791495456015,14,0,2,0,0,0,0,2,1,23,9.090224286172393,10.376950591564798,19.467174877737193,0.7787972849045196,0.4114727993359269,0.35063293538816065,77.87697124557616,65.03286793354812
866,886299,서울특별시 강남구 역삼동,37.5067635932942,127.033106579873,1.0,5000.0,350.0,19.8,319506.5,309264.5,303520.875,129.1285084946074,125.77078396986334,17,0,1,2,0,0,0,1,2,27,9.653332612654992,5.68580842891809,15.339141041573082,0.77629929999456,0.4241690812599736,0.451301428432397,73.56158854116508,65.03215483178747
867,927463,서울특별시 강남구 논현동,37.5169535524,127.0371741788,3.0,4000.0,375.0,35.0,138882.5,141915.5,142196.125,367.4323705358351,137.52057088698464,11,1,1,0,0,0,0,3,2,17,9.57354263414331,15.0,24.57354263414331,0.618739397259744,0.41298212059647316,0.5107566596317643,70.97899742862411,65.0079979889898
868,919976,서울특별시 강남구 논현동,37.5169535524,127.0371741788,3.0,4000.0,375.0,35.6,138882.5,141915.5,142196.125,367.4323705358351,137.52057088698464,11,1,1,0,0,0,0,3,2,17,9.57354263414331,15.0,24.57354263414331,0.618739397259744,0.41298212059647316,0.5107566596317643,70.97899742862411,65.0079979889898
869,926729,서울특별시 강남구 논현동,37.5169535524,127.0371741788,3.0,4000.0,375.0,30.0,138882.5,141915.5,142196.125,367.4323705358351,137.52057088698464,11,1,1,0,0,0,0,3,2,17,9.57354263414331,15.0,24.57354263414331,0.618739397259744,0.41298212059647316,0.5107566596317643,70.97899742862411,65.0079979889898
870,677764,서울특별시 강남구 논현동,37.5081633231,127.0231994688,4.0,10000.0,700.0,50.0,388874.5,478718.0,397097.625,363.6888572660859,105.04644748020652,10,0,0,2,1,0,0,5,2,29,9.16405433646813,12.68265749074262,21.84671182721075,0.7244438434434675,0.3986610061078648,0.38876765742021274,76.18000008547081,64.98902978243595
871,916747,서울특별시 강남구 논현동,37.510265104,127.0351983086,1.0,2500.0,180.0,20.0,187742.25,204765.25,252216.625,323.3199065835333,116.65423211282267,8,0,0,2,0,0,0,0,6,13,9.761183875120253,15.0,24.761183875120253,0.68444735998217,0.38775264454429936,0.3904421401673638,76.09473587378301,64.97957931666902
872,919782,서울특별시 강남구 논현동,37.5171294319,127.0393868044,2.0,9000.0,1000.0,56.9,316236.0,342827.25,274934.6875,170.14826356980592,52.75945015253444,13,0,2,0,0,0,0,2,1,25,8.86278035771549,10.734500032528786,19.597280390244276,0.7509370495225811,0.4114891542990753,0.39340189335269427,75.91755910443786,64.94434817368733
873,921483,서울특별시 강남구 논현동,37.5077687690435,127.023673693717,1.0,14000.0,1553.0,41.9,388874.5,478718.0,397097.625,420.71795630081914,82.88949546849923,10,0,0,2,1,0,0,5,4,27,8.335423197492164,3.7885549107016274,12.123978108193791,0.869247664335454,0.46355609785692864,0.36018696774707115,77.31755293335284,64.92789608575912
874,879055,서울특별시 강남구 신사동,37.5186868370468,127.024261509172,-1.0,5000.0,450.0,80.0,373769.5,469697.75,332457.375,429.7611001419248,134.58371921267246,4,0,0,2,0,0,0,1,3,26,9.554515016915861,4.590938776028826,14.145453792944686,0.770672799065308,0.3776823585346212,0.4837198891077119,71.94591372284279,64.8737362792213
875,893611,서울특별시 강남구 논현동,37.5181604483,127.0252296204,3.0,3000.0,250.0,22.0,265091.5,267129.0,233949.25,475.7422012926807,82.34310512579718,6,0,0,2,0,0,0,1,2,20,9.7042842215256,15.0,24.7042842215256,0.6569257605126271,0.3492486597114236,0.43249078513033784,73.97371625997263,64.75632493589097
876,907715,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,1.0,2000.0,190.0,14.5,378147.0,391751.0,381067.3125,514.7418971789938,385.41476528026806,4,0,0,0,1,0,0,0,2,18,9.780564263322884,15.0,24.780564263322884,0.7560171861496993,0.3684276240952702,0.2556697389797304,81.48185322455033,64.70738942657714
877,924689,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,1.0,2000.0,210.0,14.0,378147.0,391751.0,381067.3125,514.7418971789938,385.41476528026806,4,0,0,0,1,0,0,0,2,18,9.74921630094044,15.0,24.74921630094044,0.7560171861496993,0.3684276240952702,0.2556697389797304,81.4505052621679,64.68544585290944
878,911255,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,1.0,2000.0,230.0,14.0,378147.0,391751.0,381067.3125,514.7418971789938,385.41476528026806,4,0,0,0,1,0,0,0,2,18,9.74921630094044,15.0,24.74921630094044,0.7560171861496993,0.3684276240952702,0.2556697389797304,81.4505052621679,64.68544585290944
879,887987,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,1.0,2000.0,230.0,14.0,378147.0,391751.0,381067.3125,514.7418971789938,385.41476528026806,4,0,0,0,1,0,0,0,2,18,9.74921630094044,15.0,24.74921630094044,0.7560171861496993,0.3684276240952702,0.2556697389797304,81.4505052621679,64.68544585290944
880,893852,서울특별시 강남구 논현동,37.5172055523225,127.038056605303,1.0,5000.0,500.0,20.0,316236.0,342827.25,274934.6875,288.14609522435035,169.57253303178595,11,0,2,0,0,0,0,2,1,19,9.39727358958921,10.793279907688019,20.19055349727723,0.7723793596167191,0.4063789756677158,0.33290138833926936,78.11900546853116,64.67034547814988
881,907664,서울특별시 강남구 논현동,37.5133632337,127.0264676887,4.0,6000.0,600.0,60.0,378147.0,391751.0,381067.3125,453.41644708141314,284.792115238046,6,0,0,2,0,0,0,0,1,17,9.373040752351097,15.0,24.373040752351095,0.6570656818382724,0.32622828625284567,0.43688051820518775,73.65296689022153,64.6634923693107
882,910413,서울특별시 강남구 논현동,37.5133632337,127.0264676887,4.0,6000.0,600.0,60.0,378147.0,391751.0,381067.3125,453.41644708141314,284.792115238046,6,0,0,2,0,0,0,0,1,17,9.373040752351097,15.0,24.373040752351095,0.6570656818382724,0.32622828625284567,0.43688051820518775,73.65296689022153,64.6634923693107
883,878445,서울특별시 강남구 논현동,37.5122547309,127.034488924,1.0,2500.0,170.0,10.0,187742.25,204765.25,252216.625,345.10386824168995,155.03064895509593,7,0,0,2,0,0,0,0,5,16,9.806672660811634,15.0,24.806672660811635,0.6767621731644055,0.3767816876289741,0.3902498258072605,75.56383564814205,64.60217972791725
884,887448,서울특별시 강남구 논현동,37.5122547309,127.034488924,1.0,2500.0,160.0,10.0,187742.25,204765.25,252216.625,345.10386824168995,155.03064895509593,7,0,0,2,0,0,0,0,5,16,9.806672660811634,15.0,24.806672660811635,0.6767621731644055,0.3767816876289741,0.3902498258072605,75.56383564814205,64.60217972791725
885,917075,서울특별시 강남구 논현동,37.5079520758,127.0325777892,4.0,5000.0,300.0,44.9,319506.5,309264.5,303520.875,161.66867991601708,69.61049687869082,14,0,1,3,0,0,0,1,4,17,9.582027168234065,15.0,24.582027168234063,0.6510073903737705,0.38122897224497904,0.4392537026505392,73.40758144626685,64.56291809190296
886,922469,서울특별시 강남구 신사동,37.5209780044,127.0286558812,3.0,3000.0,240.0,30.0,265091.5,267129.0,233949.25,605.4623067806164,95.80410088321497,12,0,0,2,0,0,0,3,3,27,9.776740695110034,15.0,24.776740695110036,0.6549012253871357,0.3496081904332345,0.42502668398491955,73.89433259914522,64.47683333894923
887,924907,서울특별시 강남구 논현동,37.5064750612131,127.030193012329,5.0,1000.0,90.0,9.1,319506.5,309264.5,303520.875,378.9741969593119,83.98652138383245,4,0,0,1,0,0,0,1,0,20,9.887147335423197,15.0,24.887147335423197,0.6213019497557035,0.32045648583953623,0.48092738905748944,71.48479356710097,64.46717716869536
888,921628,서울특별시 강남구 역삼동,37.5060778485,127.0330700854,4.0,5000.0,400.0,48.0,319506.5,309264.5,303520.875,186.22449313639913,134.93667177667956,14,0,1,2,0,0,0,1,2,28,9.56666576581874,15.0,24.56666576581874,0.6411415040553047,0.3576151415326556,0.4531953383131177,72.6522785699666,64.45245514837015
889,922866,서울특별시 강남구 역삼동,37.5060778485,127.0330700854,4.0,5000.0,400.0,48.0,319506.5,309264.5,303520.875,186.22449313639913,134.93667177667956,14,0,1,2,0,0,0,1,2,28,9.56666576581874,15.0,24.56666576581874,0.6411415040553047,0.3576151415326556,0.4531953383131177,72.6522785699666,64.45245514837015
890,926775,서울특별시 강남구 신사동,37.5201962659446,127.027252893138,2.0,5000.0,560.0,30.0,265091.5,267129.0,233949.25,700.574986577802,142.43846300701267,14,0,0,2,0,0,0,1,2,25,9.40602002255448,15.0,24.40602002255448,0.6771204891559063,0.3493062654417937,0.3937738436063168,75.19005670924744,64.4462550046627
891,924564,서울특별시 강남구 논현동,37.5197954252,127.0305060638,5.0,2000.0,250.0,34.0,265091.5,267129.0,233949.25,626.180432532777,62.37552440651648,13,1,0,2,1,0,0,3,3,19,9.677029621591199,15.0,24.6770296215912,0.6351971269331411,0.41726686964533655,0.4594369534319831,72.31681414157678,64.40487850206324
892,911969,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,4.0,3000.0,270.0,34.6,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.739999459491244,15.0,24.739999459491244,0.6390457488736655,0.3540022549739981,0.4505652726973864,72.66843062501616,64.3848596184329
893,920170,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,4.0,3000.0,270.0,35.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.739999459491244,15.0,24.739999459491244,0.6390457488736655,0.3540022549739981,0.4505652726973864,72.66843062501616,64.3848596184329
894,925033,서울특별시 강남구 논현동,37.5088077972045,127.026280591394,1.0,5000.0,300.0,12.0,388874.5,478718.0,397097.625,488.8236529243532,337.68247250137694,0,0,0,0,1,0,0,2,2,28,9.634273772204807,15.0,24.634273772204807,0.7276237563864294,0.38920072644228776,0.2971422992355145,79.20605550118701,64.35850782789635
895,818921,서울특별시 강남구 논현동,37.5076731228237,127.023470759972,-1.0,5000.0,400.0,50.0,388874.5,478718.0,397097.625,423.17118882847956,63.05671122070717,10,0,0,2,1,0,0,4,4,29,9.582027168234065,7.440366868707699,17.022394036941762,0.7825013974194978,0.4225122633607182,0.3748483789274483,75.7099988434041,64.24245055820631
896,907665,서울특별시 강남구 논현동,37.5132497001,127.033584505,2.0,3000.0,220.0,30.8,187742.25,204765.25,252216.625,216.2011896171925,143.09522658560604,15,0,0,2,0,0,0,1,3,20,9.73275338406314,15.0,24.732753384063138,0.6398709135930086,0.3685921007560196,0.4392915815230304,72.7230719035388,64.08489777816807
897,915552,서울특별시 강남구 논현동,37.5187794175,127.0292251549,3.0,2000.0,200.0,23.0,265091.5,267129.0,233949.25,545.13875102007,45.95945023420766,14,0,0,2,0,0,0,1,2,20,9.715695089428873,15.0,24.715695089428873,0.6433756371287099,0.3556884012933246,0.43122074323711884,72.96886787408212,64.01482980897106
898,913610,서울특별시 강남구 논현동,37.5187794175,127.0292251549,3.0,2000.0,250.0,26.2,265091.5,267129.0,233949.25,545.13875102007,45.95945023420766,14,0,0,2,0,0,0,1,2,20,9.715695089428873,15.0,24.715695089428873,0.6433756371287099,0.3556884012933246,0.43122074323711884,72.96886787408212,64.01482980897106
899,918783,서울특별시 강남구 논현동,37.5187794175,127.0292251549,3.0,2000.0,250.0,23.0,265091.5,267129.0,233949.25,545.13875102007,45.95945023420766,14,0,0,2,0,0,0,1,2,20,9.715695089428873,15.0,24.715695089428873,0.6433756371287099,0.3556884012933246,0.43122074323711884,72.96886787408212,64.01482980897106
900,910990,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,2.0,40000.0,2685.0,188.0,378147.0,391751.0,381067.3125,221.57762646772832,116.41666183287315,8,0,0,0,0,0,0,1,2,15,6.238244514106583,3.227917903287993,9.466162417394576,0.8115878839703947,0.4062907400815818,0.4881607333194551,70.33525371517418,63.87949960020558
901,913520,서울특별시 강남구 논현동,37.5118841363,127.0322989914,5.0,10000.0,620.0,82.0,378147.0,391751.0,381067.3125,268.23247052471964,51.51257357829949,7,0,0,2,0,0,0,0,4,16,8.967404564805666,10.666463824283907,19.63386838908957,0.663905231558475,0.361840711657209,0.507361727307686,69.4267607559752,63.819584348413215
902,835682,서울특별시 강남구 신사동,37.5202435451948,127.025334392356,1.0,10000.0,750.0,40.2,63832.75,76738.5,76547.6875,613.7452741001542,154.05488348488436,9,1,0,0,0,0,0,0,2,37,9.247625361902344,13.460867117787009,22.708492479689355,0.6031778020818616,0.3948504412078088,0.5417941041193383,67.94682763582898,63.816602468660435
