road_address,lng,lat,type
서울 강서구 가로공원로78길,126.838225182837,37.5350807351448,도로노선
서울 강서구 가로공원로80가길,126.841583658552,37.5344601743534,도로노선
서울 강서구 가로공원로80길,126.839718112471,37.5354966901533,도로노선
서울 강서구 가로공원로82길,126.840376692181,37.5356682315259,도로노선
서울 강서구 가로공원로84길,126.841042750219,37.535836085191,도로노선
서울 강서구 가로공원로86길,126.841068020594,37.5365106075721,도로노선
서울 강서구 가로공원로88길,126.841363705317,37.5371336859619,도로노선
서울 강서구 가로공원로89길,126.840603968202,37.5386054366061,도로노선
서울 강남구 가로수길,127.02288690766,37.5209291674577,도로노선
,,,도로노선
,,,도로노선
서울 구로구 가마산로,126.882034788346,37.4917909274297,도로노선
서울 구로구 가마산로11길,126.881139022319,37.4920565474324,도로노선
서울 구로구 가마산로12가길,126.883013763162,37.4924013419151,도로노선
서울 구로구 가마산로12길,126.882512539794,37.4926570007528,도로노선
서울 구로구 가마산로15가길,126.884819032706,37.4938149932509,도로노선
서울 구로구 가마산로15길,126.884041036648,37.4939638893681,도로노선
서울 구로구 가마산로19길,126.884938113544,37.4941787555407,도로노선
서울 구로구 가마산로20가길,126.887342470405,37.4936296567652,도로노선
서울 구로구 가마산로20길,126.886209054619,37.4922981439594,도로노선
서울 구로구 가마산로20나길,126.887492291255,37.4929579188452,도로노선
서울 구로구 가마산로20다길,126.88753786725,37.4925019627065,도로노선
서울 구로구 가마산로20라길,126.887361011989,37.4917495435806,도로노선
서울 구로구 가마산로21길,126.885574078506,37.4944020119424,도로노선
서울 구로구 가마산로22길,126.887955601285,37.4929407895256,도로노선
서울 구로구 가마산로23길,126.888962087694,37.4961684243246,도로노선
서울 구로구 가마산로25길,126.890193733419,37.4969837247567,도로노선
서울 구로구 가마산로26길,126.891642904218,37.4949582491415,도로노선
서울 구로구 가마산로27길,126.890726558033,37.4987130691737,도로노선
서울 구로구 가마산로2길,126.881367082573,37.4889215423449,도로노선
서울 영등포구 가마산로31길,126.893805125035,37.5000829728397,도로노선
서울 영등포구 가마산로32가길,126.895171863291,37.497216291658,도로노선
서울 영등포구 가마산로32길,126.895521475891,37.4979808347456,도로노선
서울 영등포구 가마산로34길,126.896701360274,37.4977784251737,도로노선
서울 영등포구 가마산로41길,126.898231566153,37.501918162928,도로노선
서울 영등포구 가마산로45길,126.899050972661,37.5030558446864,도로노선
서울 영등포구 가마산로46가길,126.899626766815,37.5009201414897,도로노선
서울 영등포구 가마산로46길,126.900767207501,37.5014945950425,도로노선
서울 영등포구 가마산로47길,126.899708811471,37.5032474181398,도로노선
서울 영등포구 가마산로48길,126.901562791361,37.501679966807,도로노선
서울 영등포구 가마산로49길,126.899456168149,37.5042521845652,도로노선
서울 구로구 가마산로4길,126.881637650238,37.489074804761,도로노선
서울 영등포구 가마산로50길,126.901935879227,37.5020281553306,도로노선
