nm,type,apv_date,addr,floor,sitearea,lat,lng,flpop_type,trdar_cd,adstrd_cd
SH 푸드(FOOD),커피숍,2014-09-19,서울 관악구 관악로5길 30,-1,16.25,37.4742705915268,126.952243934039,TR,3110893,11620595
Time To (타임투) 카페,커피숍,2019-08-05,서울 은평구 진관4로 107,1,55.51,37.6497519777393,126.930887140716,AD,,11380690
소원달,커피숍,2023-11-06,서울 관악구 신림로 108,1,39.67,37.4711305016924,126.937597983499,AL,3110881,11620665
십원당,커피숍,2023-11-06,서울 관악구 호암로 599,1,13.00,37.4709218931262,126.933425411075,AL,3110874,11620745
플러스82 노원점,커피숍,2023-11-02,서울 노원구 상계로26길 20,1,39.00,37.6573019777892,127.070722084995,AL,3110426,11350640
만화카페 단비,커피숍,2023-11-06,서울 송파구 마천로 252,3,137.64,37.498882705528,127.144964671116,TR,3111042,11710531
할리스 중랑역점,커피숍,2009-11-04,서울 중랑구 망우로 210,2,333.12,37.5936673220132,127.07599534973,TR,3130106,11260590
공차 도곡점,커피숍,2023-04-14,서울 강남구 언주로30길 56,1,46.94,37.4880695220981,127.053483219997,AD,,11680656
컴포즈커피 하계을지병원점,커피숍,2023-11-07,서울 노원구 공릉로59나길 48-4,1,135.72,37.6353679235145,127.070067635473,AL,3110432,11350611
쌀블랑,커피숍,2022-07-18,서울 강동구 양재대로89길 73,1,33.53,37.5273809361564,127.131461633681,TR,3111064,11740660
굽데이(Goob Day),커피숍,2023-11-07,서울 양천구 남부순환로85길 12,1,26.50,37.5146359802858,126.842122583528,AL,3110603,11470610
에이엘카페,커피숍,2023-11-07,서울 서초구 사평대로53길 94,1,84.89,37.5083799241099,127.020263853583,TR,3120176,11650560
낫저스트북스(위해브노플랜),커피숍,2023-11-07,서울 성동구 서울숲길 44,3,10.00,37.5479160673506,127.042341587571,AL,3110124,11200660
메가엠지씨커피 중랑역점,커피숍,2019-04-19,서울 중랑구 중랑역로 7,1,45.90,37.5946175297851,127.076379834935,TR,3110234,11260610
바나프레소 장한평역점,커피숍,2023-11-07,서울 성동구 천호대로 380-7,1,34.28,37.5615608750218,127.061221939829,TR,3120066,11200790
볼랑,커피숍,2023-11-07,서울 성북구 돌곶이로 205,3,25.85,37.6180911711728,127.04693529997,TR,3130123,11290760
레드버튼 서울대입구역점,커피숍,2023-10-12,서울 관악구 관악로 161,-1,53.00,37.4796070667241,126.952183895644,TR,3120159,11620595
치키차카초코 송파잠실점,커피숍,2023-11-07,서울 송파구 백제고분로19길 29,1,27.60,37.5075050245054,127.087484587777,TR,3111004,11710650
오키프가든,커피숍,2023-11-07,서울 양천구 목동동로 309,1,82.50,37.5292109947037,126.875984665042,TR,3120114,11470510
메가엠지씨커피 해방촌오거리점,커피숍,2023-11-07,서울 용산구 소월로20길 23,1,56.01,37.5454440239523,126.98544886948,TR,3110081,11170520
티지커피233(TG coffee 233),커피숍,2018-11-19,서울 강남구 도산대로37길 10,2,25.20,37.5216608632335,127.031529109515,TR,3120193,11680545
랑데자뷰 한남비자림점,커피숍,2023-11-07,서울 용산구 대사관로5길 17,1,10.00,37.5349726865538,127.00055892351,TR,3110095,11170685
템포 황학동 롯데캐슬점,커피숍,2015-09-09,서울 중구 청계천로 400,1,136.48,37.5708105464699,127.021463886656,AL,3110181,11140670
커피기술,커피숍,2023-11-08,서울 양천구 목동중앙서로 24,2,22.60,37.5325722441896,126.866539937096,TR,3110619,11470540
카페봄울,커피숍,2017-10-16,서울 서초구 방배천로 11,1,94.49,37.4777007617804,126.982236074572,TR,3120160,11650610
베베커피(bebe coffee),커피숍,2023-11-08,서울 영등포구 국회대로 741,-1,154.46,37.528378557855,126.915225677058,AD,,11560540
더벤티 올림픽공원역점,커피숍,2023-11-08,서울 송파구 양재대로 1218,1,32.76,37.5166909917264,127.137712375583,AD,,11710566
투썸플레이스(A TWOSOME PLACE)구의역점,커피숍,2020-03-17,서울 광진구 자양로 116,1,451.55,37.5382469769869,127.083851802019,TR,3120056,11215850
Go끼리2,커피숍,2023-11-09,서울 강남구 논현로113길 13,1,33.00,37.5082845937128,127.032076212723,TR,3110955,11680521
스타벅스 장안사거리점,커피숍,2023-11-09,서울 동대문구 답십리로 267,1,287.60,37.5727019911814,127.070072727815,TR,3120067,11230660
푸가 서울상가점,커피숍,2023-11-09,서울 영등포구 여의나루로 117,,20.50,37.526230418785,126.931053635796,AD,,11560540
언유주얼(unusual),커피숍,2023-11-09,서울 강북구 한천로132길 66,1,25.35,37.6414342015384,127.030414558086,TR,3110376,11305595
투썸플레이스 보문역점(A TWOSOME PLACE 보문역점),커피숍,2018-12-11,서울 성북구 보문로 125,1,184.22,37.5861135086108,127.018649447292,AL,3110297,11290610
오와케이크 성신여대점,커피숍,2022-04-27,서울 성북구 보문로34다길 31,1,135.25,37.5926264060614,127.020899246809,TR,3110303,11290575
메가엠지씨커피 성북구청점,커피숍,2021-03-04,서울 성북구 보문로 161,1,120.37,37.5887461599019,127.016565201879,TR,3120071,11290555
베카롱베이글,커피숍,2023-11-10,서울 중구 다산로42길 49,1,30.71,37.5644020152861,127.018939677752,TR,3120039,11140650
개구쟁이 슬라임,커피숍,2023-11-10,서울 구로구 항동로 43,4,29.37,37.4789423906036,126.824571211875,AD,,11530800
카페게이트 금천롯데캐슬점,커피숍,2023-11-10,서울 금천구 벚꽃로 30,1,41.68,37.4582229148592,126.893710403536,AL,3110731,11545610
프롬하츠커피 개포점,커피숍,2021-04-21,서울 강남구 영동대로 16,1,27.98,37.4887017892269,127.074831658558,AD,,11680670
커피빈 삼성본관빌딩점,커피숍,2023-11-10,서울 중구 세종대로 67,1,112.09,37.5623085377513,126.975593964647,TR,3120021,11140520
ATTRACT COFFEE(어트랙트커피),커피숍,2023-01-06,서울 관악구 봉천로31길 35,1,88.64,37.484639492822,126.940167152025,TR,3110884,11620605
장윤무역,커피숍,2022-03-18,서울 중구 명동10길 29-1,1,30.69,37.5625229129279,126.985644978746,TR,3120028,11140550
지모닝(Gmorning),커피숍,2021-04-15,서울 중구 퇴계로12길 39-18,1,19.22,37.5578468959825,126.982169757857,TR,3110040,11140540
라플레르 플로,커피숍,2016-04-06,서울 강남구 언주로104길 12-4,1,25.00,37.5070637922453,127.041438017648,TR,3120199,11680640
카페아이엠티 지타워점,커피숍,2021-02-01,서울 구로구 디지털로26길 38,-1,53.63,37.4798477003537,126.895318461208,TR,3110722,11530540
매머드 익스프레스 청담점,커피숍,2023-11-10,서울 강남구 도산대로85길 8,1,33.00,37.5251199536043,127.049069629977,TR,3120208,11680565
버터키튼(Butter Kitten),커피숍,2023-11-10,서울 노원구 동일로182길 36,1,18.00,37.6231213744439,127.07615038016,TR,3130159,11350595
어쿠파,커피숍,2023-04-10,서울 마포구 성미산로17길 47,1,54.72,37.5635574204553,126.917635166706,TR,3110558,11440710
샬로우커피 올림픽공원점,커피숍,2011-02-24,서울 강동구 성안로 30,1,82.50,37.5262902042304,127.130305009671,AL,3111064,11740660
비위치드 (Bewitched),커피숍,2023-11-13,서울 송파구 백제고분로41길 36,1,33.00,37.5088377886634,127.106372745781,TR,3111013,11710580
피에스타7커피 남성역점,커피숍,2023-11-13,서울 동작구 사당로16가길 54,1,19.36,37.4838201036996,126.970715427477,TR,3110846,11590650
모아이 엔터테인먼트,커피숍,2023-09-07,서울 서초구 바우뫼로 135-4,-1,13.20,37.4764009697086,127.035674544515,TR,3120181,11650651
블레싱 하우스 (Blessing house),커피숍,2023-11-13,서울 송파구 위례광장로 193,1,46.00,37.4817394651186,127.142191034933,AD,,11710647
메종 드 그릭(Maison De Greek),커피숍,2023-11-13,서울 강남구 삼성로71길 32,-1,28.29,37.501736671461,127.056289850943,TR,3120217,11680630
감성커피중계점,커피숍,2016-11-30,서울 노원구 한글비석로 250,1,21.45,37.6500289131025,127.077011970264,TR,3120085,11350619
봉스디,커피숍,2023-11-13,서울 용산구 이태원로 29,2,213.00,37.5373140468913,126.978466063237,AD,,11170530
프레베리,커피숍,2021-05-31,서울 강서구 마곡동로4길 23,1,78.82,37.5596431100254,126.836199032381,TR,3120119,11500603
카페홈즈 목동우성점,커피숍,2023-11-13,서울 양천구 목동남로4길 13,1,82.25,37.5089034585059,126.865116160254,AD,,11470680
카페게이트 목동5단지점,커피숍,2023-11-14,서울 양천구 목동서로 77,1,28.83,37.5359631978743,126.877988123429,TR,3120114,11470550
우지커피 구로중앙유통단지점,커피숍,2013-05-16,서울 구로구 경인로53길 15,-1,46.29,37.5020321024364,126.876117278882,TR,3120125,11530530
라이크라떼,커피숍,2020-06-22,서울 동대문구 왕산로 117,1,4.13,37.5784958557261,127.036492900333,TR,3130086,11230545
큐비스토리,커피숍,2023-11-15,서울 성동구 아차산로 83,1,150.00,37.5456117601695,127.053453917829,TR,3120052,11200690
메가엠지씨커피 교대법원점,커피숍,2023-11-15,서울 서초구 서초중앙로26길 10,1,89.30,37.4955255944852,127.01439488442,TR,3120173,11650531
카페늘봄,커피숍,2023-02-24,서울 강서구 화곡로55길 31,,87.93,37.5528002732032,126.848169661516,TR,3110661,11500591
에바가위컷 전문점,커피숍,2023-11-15,서울 강서구 가로공원로76길 45,2,40.00,37.535108956492,126.837911264582,TR,3130216,11500540
카페마당,커피숍,2014-03-20,서울 성동구 자동차시장1길 70,1,32.00,37.5603689173112,127.065148790474,TR,3120066,11200790
자마이카 커피,커피숍,2023-11-15,서울 종로구 종로 19,-1,24.00,37.5708444878121,126.979923668151,TR,3120006,11110615
커핀테라,커피숍,2023-11-16,서울 동대문구 한천로2길 95,1,33.00,37.5625199705733,127.063803207555,TR,3120066,11230650
하우스 공감,커피숍,2021-11-15,서울 동작구 여의대방로22아길 54,1,25.67,37.4956985626304,126.923623769684,TR,3110821,11590680
빗경,커피숍,2023-11-16,서울 서초구 사평대로 205,2,14.00,37.5044921229104,127.007845270854,TR,3120167,11650581
템포커피 묵동점,커피숍,2023-05-09,서울 중랑구 동일로 932,1,100.48,37.6138348860458,127.077545015528,AL,3110247,11260620
공차 송파 파크하비오점,커피숍,2017-02-14,서울 송파구 송파대로 111,1,80.61,37.4796870553794,127.124979804141,AL,3111028,11710642
더벤티(화곡중앙점),커피숍,2023-11-16,서울 강서구 화곡로 116,1,30.00,37.539896232504,126.834722978726,TR,3120120,11500540
BOK COFFEE(비오케이커피),커피숍,2012-08-30,서울 구로구 시흥대로 543,1,109.69,37.4818497289425,126.900090963888,TR,3120130,11530540
메가엠지씨커피 중곡중앙점,커피숍,2022-03-18,서울 광진구 능동로 338-1,1,105.00,37.5596766845933,127.081141615618,TR,3120055,11215750
아이 러브 그릭,커피숍,2023-11-16,서울 강남구 강남대로124길 36,1,29.75,37.5093137819951,127.025547857017,TR,3120185,11680521
메가엠지씨커피방화역점,커피숍,2019-05-22,서울 강서구 금낭화로 146,1,34.95,37.5781901549032,126.813305186149,TR,3110640,11500641
카페그린그린 cafe greengreen,커피숍,2023-11-16,서울 서초구 양재천로 73,1,160.88,37.4753050175628,127.037592296608,TR,3110938,11650651
메가후르츠 봉천동점,커피숍,2023-11-16,서울 관악구 봉천로23가길 1,1,24.00,37.487078974634,126.9352168056,TR,3110883,11620525
컴포즈커피 중계브라운스톤점,커피숍,2015-01-23,서울 노원구 동일로203가길 29,1,49.64,37.6398759609875,127.06428375943,TR,3120083,11350625
뮤레르카페,커피숍,2023-10-17,서울 강서구 양천로 251,2,47.20,37.5731554994777,126.832148803205,AD,,11500603
카페샬롬,커피숍,2023-11-16,서울 광진구 군자로 30,2,99.00,37.5458647375817,127.070644399344,TR,3110144,11215710
매머드 익스프레스 역삼신한점,커피숍,2022-04-21,서울 강남구 언주로 405,1,21.26,37.4991851221367,127.043950332457,TR,3120206,11680650
(주)공항앤드테라스,커피숍,2023-05-03,서울 강서구 하늘길 38,1,641.60,37.5713695798026,126.802960133589,TR,3120115,11500640
시아북카페(Siabookcafe) 마곡점,커피숍,2023-11-17,서울 강서구 마곡중앙로 59-17,2,44.49,37.5589090959127,126.824795871557,TR,3120118,11500611
이니셜스터디카페,커피숍,2023-11-17,서울 강남구 도곡로 405,-1,44.00,37.4973689050395,127.054668203745,TR,3120212,11680630
돌담,커피숍,2010-10-11,서울 마포구 마포대로8길 27,1,59.84,37.5461246800195,126.954687750471,TR,3110586,11440565
쳌커피(chek coffee),커피숍,2023-11-20,서울 성북구 화랑로 115-15,1,42.76,37.6048092240987,127.043939129247,TR,3120075,11290725
메가엠지씨커피 신정네거리역점,커피숍,2019-08-30,서울 양천구 중앙로 265,1,72.00,37.5199249230472,126.852698076028,TR,3120108,11470640
미완성식탁,커피숍,2023-11-20,서울 종로구 북촌로1길 30-11,-1,32.41,37.5777933037956,126.983940657142,TR,3120007,11110540
멜로우 파우치 커피 로스터스,커피숍,2023-11-20,서울 광진구 영화사로9길 6,-1,50.72,37.5552142731429,127.093390580547,AL,3110176,11215770
크크피씨(ㅋㅋPC),커피숍,2023-11-20,서울 성북구 돌곶이로 48,3,40.00,37.6084640761894,127.059759187102,TR,3110333,11290810
빽다방 오류동역북부점,커피숍,2023-11-20,서울 구로구 경인로 214,1,29.77,37.4961487452425,126.844723873534,TR,3120123,11530770
메가엠지씨커피 송정역점,커피숍,2023-11-20,서울 강서구 공항대로 28,1,49.00,37.5611463611113,126.810280495789,TR,3120116,11500620
카페게이트 논현역점,커피숍,2023-11-16,서울 강남구 학동로4길 24,1,30.00,37.5099085434556,127.023330305397,TR,3130303,11680521
늨늨베이크,커피숍,2023-11-21,서울 강서구 양천로 400-12,1,14.28,37.5653423364178,126.84574846806,TR,3110657,11500603
이디야 봉천현대시장점,커피숍,2017-11-29,서울 관악구 양녕로 39-1,1,44.00,37.4857087156598,126.946749008784,AL,3110892,11620605
메가엠지씨커피 천호시장점,커피숍,2023-11-21,서울 강동구 구천면로 252,1,56.00,37.5427120739459,127.131551914654,TR,3130322,11740600
모임,커피숍,2023-11-21,서울 마포구 와우산로29다길 7,1,63.86,37.5550813346214,126.9278913861,TR,3120103,11440660
여의샛강도서관,커피숍,2014-03-07,서울 영등포구 여의대로 24,1,100.00,37.5221803249647,126.919916550827,TR,3120149,11560540
어커봅잉글리쉬 숙대입구점,커피숍,2023-11-21,서울 용산구 한강대로 311,1,53.00,37.5460137220062,126.971567532719,AL,3110069,11170530
토다베이글 양재점,커피숍,2023-11-22,서울 서초구 남부순환로 2567,1,194.73,37.4846187815841,127.031299728023,TR,3120179,11650520
갓군베이글,커피숍,2022-06-28,서울 송파구 백제고분로46길 10,-1,16.52,37.5082917876222,127.112207472584,TR,3111015,11710580
해브어스윗데이(Have a sweet day),커피숍,2023-11-22,서울 관악구 쑥고개로11길 31,1,50.04,37.4810605133506,126.942356041435,TR,3130290,11620595
투썸플레이스 성수SK V타워점,커피숍,2018-09-10,서울 성동구 연무장5가길 25,1,134.20,37.5435510784489,127.055613940205,TR,3120052,11200690
랭스터디카페 숭실대점,커피숍,2018-04-03,서울 동작구 상도로 357,2,17.12,37.4969397553084,126.953540835787,TR,3130269,11590530
마그마힐링카페,커피숍,2019-01-14,서울 동작구 성대로1길 6,1,42.98,37.5003413626066,126.93282627255,AL,3110827,11590560
매머드커피여의도증권가점,커피숍,2017-11-15,서울 영등포구 국제금융로2길 36,1,75.90,37.5236263907411,126.923800744264,TR,3120149,11560540
이디야라이프점,커피숍,2004-04-01,서울 영등포구 63로 40,-1,62.43,37.5196351977246,126.939136417577,TR,3120150,11560540
컴포즈커피 중앙대점,커피숍,2021-01-13,서울 동작구 흑석로 109,1,59.47,37.5083040748856,126.961091617849,TR,3110840,11590605
로다커피,커피숍,2020-04-13,서울 영등포구 영신로54길 5,1,31.20,37.5264782234916,126.903557610101,TR,3120144,11560535
일심당,커피숍,2021-12-14,서울 영등포구 도림로 142,1,33.00,37.493238033301,126.89789879195,TR,3120142,11560710
GS25 내발산프라임점,커피숍,2023-11-23,서울 강서구 수명로 68-11,1,6.60,37.5523193465015,126.826537797397,AD,,11500611
카페 주제(cafe JuJe),커피숍,2023-11-23,서울 관악구 봉천로 369,1,64.99,37.4838458386,126.94115190489,AL,3110884,11620605
스타벅스 롯데캐슬 여의도점,커피숍,2005-07-13,서울 영등포구 의사당대로 127,1,86.91,37.5202405439146,126.926406742546,TR,3120149,11560540
매머드익스프레스 오목교역점,커피숍,2023-11-24,서울 양천구 오목로 345,,38.24,37.5247775349288,126.875820730078,TR,3120113,11470510
미르에프앤비랩,커피숍,2023-11-24,서울 영등포구 대림로34다길 5,1,42.05,37.4990763739921,126.899157317791,TR,3110776,11560720
